latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
14.60212,109.05428,314.64,1.11,1.05,2025-09-10,0718,Aqua,MODIS,62,6.1NRT,296.17,6.39,D
14.28966,108.83616,313.12,1.14,1.06,2025-09-10,0718,Aqua,MODIS,57,6.1NRT,291.85,9.41,D
14.23747,109.15005,328.5,1.11,1.05,2025-09-10,0718,Aqua,MODIS,77,6.1NRT,293.27,22.29,D
14.23892,109.15935,320.78,1.1,1.05,2025-09-10,0718,Aqua,MODIS,56,6.1NRT,294.14,11.62,D
14.11821,108.74062,310.13,1.16,1.07,2025-09-10,0718,Aqua,MODIS,16,6.1NRT,292.12,7.4,D
14.06274,108.97476,317.15,1.13,1.06,2025-09-10,0718,Aqua,MODIS,67,6.1NRT,296.16,8.45,D
13.76999,109.06364,314.48,1.13,1.06,2025-09-10,0718,Aqua,MODIS,53,6.1NRT,294.78,6.81,D
13.73491,109.06374,316.44,1.13,1.06,2025-09-10,0718,Aqua,MODIS,46,6.1NRT,297.13,7.73,D
13.659,109.00369,314.14,1.14,1.06,2025-09-10,0718,Aqua,MODIS,49,6.1NRT,294.68,8.37,D
13.6373,108.97232,316.64,1.14,1.07,2025-09-10,0718,Aqua,MODIS,33,6.1NRT,294.21,11.74,D
13.64821,109.04333,312.72,1.13,1.06,2025-09-10,0718,Aqua,MODIS,56,6.1NRT,294.65,6.06,D
13.59557,109.01071,321.47,1.14,1.06,2025-09-10,0718,Aqua,MODIS,50,6.1NRT,294.74,14.54,D
13.58785,109.02229,317.67,1.14,1.06,2025-09-10,0718,Aqua,MODIS,24,6.1NRT,291.49,10.66,D
13.57922,109.1487,316.96,1.12,1.06,2025-09-10,0718,Aqua,MODIS,65,6.1NRT,293.92,10.95,D
13.58077,109.15852,327.83,1.12,1.06,2025-09-10,0718,Aqua,MODIS,82,6.1NRT,294.52,24.64,D
13.56096,109.07436,335.25,1.13,1.06,2025-09-10,0718,Aqua,MODIS,87,6.1NRT,295.08,36.69,D
13.57332,109.15501,340.18,1.12,1.06,2025-09-10,0718,Aqua,MODIS,90,6.1NRT,294.89,45.81,D
13.57484,109.16494,312.25,1.12,1.06,2025-09-10,0718,Aqua,MODIS,31,6.1NRT,294.06,6.21,D
13.50192,109.00048,320.6,1.14,1.07,2025-09-10,0718,Aqua,MODIS,74,6.1NRT,294.91,14.58,D
13.50349,109.01052,314.39,1.14,1.07,2025-09-10,0718,Aqua,MODIS,58,6.1NRT,295.26,7.42,D
13.51465,109.08205,321.34,1.13,1.06,2025-09-10,0718,Aqua,MODIS,75,6.1NRT,294.59,14.43,D
13.48791,108.972,312.96,1.15,1.07,2025-09-10,0718,Aqua,MODIS,51,6.1NRT,294.79,7.08,D
13.50373,109.07304,320.68,1.13,1.06,2025-09-10,0718,Aqua,MODIS,74,6.1NRT,293.91,13.96,D
13.51024,109.11465,319.05,1.13,1.06,2025-09-10,0718,Aqua,MODIS,72,6.1NRT,294.68,13.92,D
13.47716,109.02512,316.64,1.14,1.06,2025-09-10,0718,Aqua,MODIS,64,6.1NRT,293.29,9.43,D
13.46948,109.03686,342.4,1.14,1.06,2025-09-10,0718,Aqua,MODIS,91,6.1NRT,295.99,48.19,D
13.47112,109.04724,335.65,1.14,1.06,2025-09-10,0718,Aqua,MODIS,87,6.1NRT,295.93,34.45,D
13.48714,109.14873,318.69,1.13,1.06,2025-09-10,0718,Aqua,MODIS,72,6.1NRT,293.98,13.05,D
13.46337,109.04449,328.72,1.14,1.06,2025-09-10,0718,Aqua,MODIS,82,6.1NRT,295.63,23.47,D
13.48047,109.21784,312.79,1.12,1.05,2025-09-10,0718,Aqua,MODIS,48,6.1NRT,295.34,5.34,D
13.44185,109.09016,325.23,1.13,1.06,2025-09-10,0718,Aqua,MODIS,79,6.1NRT,293.07,20.94,D
13.44337,109.1,341.11,1.13,1.06,2025-09-10,0718,Aqua,MODIS,91,6.1NRT,294.54,47.81,D
13.41554,109.10435,319.63,1.13,1.06,2025-09-10,0718,Aqua,MODIS,73,6.1NRT,294.77,12.94,D
13.41715,109.11468,327.4,1.13,1.06,2025-09-10,0718,Aqua,MODIS,81,6.1NRT,294.51,22.56,D
13.42822,109.18557,333.42,1.12,1.06,2025-09-10,0718,Aqua,MODIS,86,6.1NRT,295.5,30.01,D
13.40628,109.10593,318.79,1.13,1.06,2025-09-10,0718,Aqua,MODIS,64,6.1NRT,295.09,11.41,D
13.4079,109.11627,332.28,1.13,1.06,2025-09-10,0718,Aqua,MODIS,85,6.1NRT,294.9,29.5,D
13.38301,109.07893,316.05,1.14,1.06,2025-09-10,0718,Aqua,MODIS,32,6.1NRT,293.84,8.05,D
13.39896,109.18008,336.26,1.12,1.06,2025-09-10,0718,Aqua,MODIS,88,6.1NRT,295.52,34.64,D
13.39163,109.17656,348.55,1.13,1.06,2025-09-10,0718,Aqua,MODIS,95,6.1NRT,295.27,63.22,D
13.39312,109.18629,339.83,1.12,1.06,2025-09-10,0718,Aqua,MODIS,90,6.1NRT,295.46,43.32,D
13.32002,108.95968,373.17,1.16,1.07,2025-09-10,0718,Aqua,MODIS,94,6.1NRT,291.63,153.71,D
13.33141,109.1549,319.05,1.13,1.06,2025-09-10,0718,Aqua,MODIS,43,6.1NRT,296.38,9.63,D
13.32219,109.15663,329.94,1.13,1.06,2025-09-10,0718,Aqua,MODIS,83,6.1NRT,296.81,23.9,D
13.28126,109.01768,334.8,1.15,1.07,2025-09-10,0718,Aqua,MODIS,76,6.1NRT,296.27,35.75,D
13.29087,109.0785,316.43,1.14,1.06,2025-09-10,0718,Aqua,MODIS,60,6.1NRT,297.24,8.23,D
13.2925,109.08878,315.62,1.14,1.06,2025-09-10,0718,Aqua,MODIS,47,6.1NRT,296.39,7.91,D
13.25324,108.88111,316.25,1.17,1.08,2025-09-10,0718,Aqua,MODIS,68,6.1NRT,295.91,9.56,D
13.25485,108.89156,326.58,1.17,1.08,2025-09-10,0718,Aqua,MODIS,81,6.1NRT,296.28,22.69,D
13.27382,109.01483,326.13,1.15,1.07,2025-09-10,0718,Aqua,MODIS,80,6.1NRT,295.68,22.39,D
13.27537,109.0249,336,1.15,1.07,2025-09-10,0718,Aqua,MODIS,83,6.1NRT,296.37,37.49,D
13.29869,109.17699,317.15,1.13,1.06,2025-09-10,0718,Aqua,MODIS,69,6.1NRT,295.7,8.98,D
13.27866,109.10842,324.47,1.14,1.06,2025-09-10,0718,Aqua,MODIS,50,6.1NRT,295.59,15.1,D
13.24611,109.08267,331.94,1.14,1.06,2025-09-10,0718,Aqua,MODIS,85,6.1NRT,296.15,27.48,D
13.24775,109.09326,338.17,1.14,1.06,2025-09-10,0718,Aqua,MODIS,89,6.1NRT,296.74,38.23,D
13.25401,109.13353,319.63,1.13,1.06,2025-09-10,0718,Aqua,MODIS,72,6.1NRT,294.28,11.47,D
13.25569,109.20544,317.77,1.13,1.06,2025-09-10,0718,Aqua,MODIS,70,6.1NRT,295.97,9.03,D
13.2067,108.95288,312.91,1.16,1.07,2025-09-10,0718,Aqua,MODIS,60,6.1NRT,296.73,5.43,D
13.21826,109.08745,321.19,1.14,1.06,2025-09-10,0718,Aqua,MODIS,75,6.1NRT,297.48,13.17,D
13.21852,109.1497,321.36,1.13,1.06,2025-09-10,0718,Aqua,MODIS,60,6.1NRT,294.6,13.07,D
13.22322,109.1797,320.31,1.13,1.06,2025-09-10,0718,Aqua,MODIS,73,6.1NRT,295.71,13.04,D
13.18019,108.96748,315.08,1.16,1.07,2025-09-10,0718,Aqua,MODIS,65,6.1NRT,297.19,7.26,D
13.17392,108.96328,324.88,1.16,1.07,2025-09-10,0718,Aqua,MODIS,79,6.1NRT,297.42,18.76,D
13.17554,108.97385,351.53,1.16,1.07,2025-09-10,0718,Aqua,MODIS,96,6.1NRT,297.63,71.96,D
13.09845,109.13976,315.09,1.14,1.06,2025-09-10,0718,Aqua,MODIS,19,6.1NRT,297.19,6.55,D
12.91171,108.26101,316.72,1.28,1.12,2025-09-10,0718,Aqua,MODIS,44,6.1NRT,298.03,10.48,D
12.99375,108.99476,312.91,1.16,1.07,2025-09-10,0718,Aqua,MODIS,59,6.1NRT,296.42,6.22,D
12.91258,108.78368,319.35,1.19,1.09,2025-09-10,0718,Aqua,MODIS,72,6.1NRT,296.05,14.29,D
12.73333,108.11313,315.81,1.31,1.14,2025-09-10,0718,Aqua,MODIS,50,6.1NRT,297.93,10.03,D
12.80463,108.87408,310.85,1.18,1.08,2025-09-10,0718,Aqua,MODIS,38,6.1NRT,290.81,7.42,D
12.68346,108.69137,312.23,1.22,1.1,2025-09-10,0718,Aqua,MODIS,51,6.1NRT,292.67,10.61,D
12.69878,108.78745,311.69,1.2,1.09,2025-09-10,0718,Aqua,MODIS,44,6.1NRT,295.98,6.33,D
12.64041,108.57089,327.76,1.24,1.11,2025-09-10,0718,Aqua,MODIS,82,6.1NRT,295.65,26.17,D
12.5578,108.7571,319.96,1.21,1.09,2025-09-10,0718,Aqua,MODIS,76,6.1NRT,295.27,16.88,D
12.47588,109.01434,313.18,1.17,1.08,2025-09-10,0718,Aqua,MODIS,67,6.1NRT,296.04,5.82,D
12.48291,109.28211,315.03,1.14,1.06,2025-09-10,0718,Aqua,MODIS,0,6.1NRT,296.95,8.09,D
12.27888,109.12276,316.65,1.17,1.07,2025-09-10,0718,Aqua,MODIS,53,6.1NRT,296.97,8.79,D
12.21291,109.04294,316.37,1.18,1.08,2025-09-10,0718,Aqua,MODIS,66,6.1NRT,296.2,8.24,D
11.12784,105.79259,311.42,2.07,1.4,2025-09-10,0718,Aqua,MODIS,52,6.1NRT,290.49,11.46,D
9.63911,105.95637,315.9,2.15,1.42,2025-09-10,0718,Aqua,MODIS,65,6.1NRT,292.69,17.79,D
9.59957,105.97018,316.93,2.15,1.42,2025-09-10,0718,Aqua,MODIS,22,6.1NRT,293.77,19.31,D
14.98736,108.56439,312.59,1.16,1.07,2025-09-10,0720,Aqua,MODIS,55,6.1NRT,289.79,7.93,D
15.19587,108.591,314.88,1.15,1.07,2025-09-10,0720,Aqua,MODIS,62,6.1NRT,291.78,9.98,D
14.98898,108.57465,313.11,1.15,1.07,2025-09-10,0720,Aqua,MODIS,55,6.1NRT,290.26,8.49,D
17.92972,105.85526,308.2,1.53,1.22,2025-09-10,0720,Aqua,MODIS,57,6.1NRT,287.67,7.78,D
15.51641,108.27605,328.03,1.18,1.08,2025-09-10,0720,Aqua,MODIS,83,6.1NRT,294.08,26.31,D
15.46461,107.95168,311.73,1.23,1.1,2025-09-10,0720,Aqua,MODIS,43,6.1NRT,294.26,6.14,D
17.83182,106.31397,316.74,1.43,1.18,2025-09-10,0720,Aqua,MODIS,73,6.1NRT,289.75,15.93,D
16.70358,107.0243,316.4,1.34,1.15,2025-09-10,0720,Aqua,MODIS,70,6.1NRT,290.21,14.8,D
15.46284,107.9406,314.04,1.23,1.1,2025-09-10,0720,Aqua,MODIS,69,6.1NRT,294.03,8.98,D
16.10932,107.41972,307.77,1.29,1.13,2025-09-10,0720,Aqua,MODIS,44,6.1NRT,291.24,6,D
15.47599,107.96104,313.77,1.23,1.1,2025-09-10,0720,Aqua,MODIS,56,6.1NRT,294.61,7.93,D
15.96674,107.94792,331.99,1.21,1.09,2025-09-10,0720,Aqua,MODIS,81,6.1NRT,293.34,35.67,D
15.62051,108.46634,316.08,1.15,1.07,2025-09-10,0720,Aqua,MODIS,50,6.1NRT,294.69,6.36,D
15.9685,107.95907,311.17,1.21,1.09,2025-09-10,0720,Aqua,MODIS,39,6.1NRT,292.14,7.54,D
15.61548,108.25262,314.03,1.18,1.08,2025-09-10,0720,Aqua,MODIS,55,6.1NRT,294.29,7.85,D
15.81251,107.6258,310.03,1.27,1.12,2025-09-10,0720,Aqua,MODIS,25,6.1NRT,292.62,6.74,D
15.61385,108.24233,315.81,1.18,1.08,2025-09-10,0720,Aqua,MODIS,67,6.1NRT,294.26,9.31,D
14.82912,108.85484,311.98,1.12,1.06,2025-09-10,0720,Aqua,MODIS,36,6.1NRT,293.08,5.62,D
15.78053,107.87851,316.6,1.23,1.1,2025-09-10,0720,Aqua,MODIS,71,6.1NRT,294.29,11.71,D
14.85838,108.86033,319.51,1.12,1.06,2025-09-10,0720,Aqua,MODIS,71,6.1NRT,293.35,13.7,D
15.78226,107.88951,312.87,1.23,1.1,2025-09-10,0720,Aqua,MODIS,64,6.1NRT,293.9,8.1,D
14.85688,108.85074,323.3,1.12,1.06,2025-09-10,0720,Aqua,MODIS,76,6.1NRT,292.66,18.68,D
14.83928,108.73872,313.32,1.14,1.06,2025-09-10,0720,Aqua,MODIS,58,6.1NRT,292.7,8.2,D
15.60557,108.06701,321.29,1.21,1.09,2025-09-10,0720,Aqua,MODIS,77,6.1NRT,294.43,18.31,D
14.97554,108.77162,324.05,1.13,1.06,2025-09-10,0720,Aqua,MODIS,63,6.1NRT,290.45,20.6,D
15.44441,107.88765,307.45,1.24,1.11,2025-09-10,0720,Aqua,MODIS,52,6.1NRT,290.31,4.42,D
15.44615,107.8984,307.85,1.24,1.11,2025-09-10,0720,Aqua,MODIS,54,6.1NRT,290.41,4.74,D
15.46923,108.04172,320.8,1.21,1.1,2025-09-10,0720,Aqua,MODIS,77,6.1NRT,291.5,17.71,D
15.42997,108.37218,309.41,1.17,1.08,2025-09-10,0720,Aqua,MODIS,61,6.1NRT,290.4,5.44,D
15.31424,108.16939,323.83,1.2,1.09,2025-09-10,0720,Aqua,MODIS,81,6.1NRT,293.45,21.06,D
15.31595,108.18014,313.65,1.2,1.09,2025-09-10,0720,Aqua,MODIS,70,6.1NRT,293.22,8.37,D
15.27178,108.60306,309.03,1.14,1.06,2025-09-10,0720,Aqua,MODIS,47,6.1NRT,292.14,4.64,D
15.29933,108.83752,312.45,1.11,1.05,2025-09-10,0720,Aqua,MODIS,58,6.1NRT,291.62,5.21,D
15.25684,108.73792,313.43,1.13,1.06,2025-09-10,0720,Aqua,MODIS,58,6.1NRT,288.94,7.56,D
21.24345,106.14023,321.02,1.29,1.13,2025-09-10,0722,Aqua,MODIS,29,6.1NRT,291.31,12.54,D
22.14345,105.85509,308.11,1.3,1.13,2025-09-10,0722,Aqua,MODIS,36,6.1NRT,284.63,6.14,D
13.43718,109.01771,303.24,1.03,1.02,2025-09-10,1346,Terra,MODIS,54,6.1NRT,290.2,4.37,N
13.43583,109.00826,304.78,1.04,1.02,2025-09-10,1346,Terra,MODIS,62,6.1NRT,290.07,5.28,N
16.36815,107.51488,311.49,1.98,1.37,2025-09-12,0236,Terra,MODIS,62,6.1NRT,294.69,16.3,D
15.78031,107.78848,310.14,2.14,1.42,2025-09-12,0236,Terra,MODIS,61,6.1NRT,293.73,17.24,D
15.78362,107.7688,309.35,2.13,1.42,2025-09-12,0236,Terra,MODIS,59,6.1NRT,293.53,16.12,D
15.78575,107.77447,313.97,2.13,1.42,2025-09-12,0236,Terra,MODIS,69,6.1NRT,293.6,26.17,D
16.12995,108.06668,312.71,2.21,1.44,2025-09-12,0236,Terra,MODIS,43,6.1NRT,294.61,20.88,D
18.26073,105.56884,309.14,1.34,1.15,2025-09-12,0236,Terra,MODIS,56,6.1NRT,293.55,6.62,D
19.24075,105.55001,313.7,1.29,1.13,2025-09-12,0236,Terra,MODIS,57,6.1NRT,293.81,8.08,D
16.28208,108.02068,313.29,2.18,1.43,2025-09-12,0236,Terra,MODIS,35,6.1NRT,295.52,15.48,D
10.52484,105.85297,308.5,1.9,1.35,2025-09-12,0238,Terra,MODIS,58,6.1NRT,284.1,9.08,D
14.84895,108.83128,317.07,2.63,1.56,2025-09-12,0659,Aqua,MODIS,75,6.1NRT,292.53,41.8,D
14.84109,108.83867,328.14,2.63,1.56,2025-09-12,0659,Aqua,MODIS,85,6.1NRT,292.95,84.74,D
14.3234,108.72374,310.95,2.75,1.59,2025-09-12,0659,Aqua,MODIS,65,6.1NRT,289.28,32.97,D
14.32748,108.70311,317.08,2.76,1.59,2025-09-12,0659,Aqua,MODIS,64,6.1NRT,289.61,55.47,D
14.33173,108.72683,306.15,2.75,1.59,2025-09-12,0659,Aqua,MODIS,39,6.1NRT,289.2,19.73,D
13.368,109.0229,312.78,2.73,1.58,2025-09-12,0659,Aqua,MODIS,30,6.1NRT,284.16,36.73,D
13.28521,109.11263,313.93,2.69,1.57,2025-09-12,0659,Aqua,MODIS,57,6.1NRT,289.54,31.98,D
13.27903,109.11858,313.07,2.69,1.57,2025-09-12,0659,Aqua,MODIS,57,6.1NRT,289.08,31.92,D
14.85301,108.85339,314.32,2.62,1.55,2025-09-12,0659,Aqua,MODIS,64,6.1NRT,292.53,30.01,D
16.82257,106.87921,310.08,3.39,1.74,2025-09-12,0659,Aqua,MODIS,27,6.1NRT,291.95,31.17,D
16.27328,107.54585,313.35,3.09,1.67,2025-09-12,0659,Aqua,MODIS,68,6.1NRT,292.7,39.3,D
16.26653,107.52565,307.72,3.11,1.67,2025-09-12,0659,Aqua,MODIS,35,6.1NRT,291.58,16.36,D
16.27155,107.5528,312.58,3.09,1.67,2025-09-12,0659,Aqua,MODIS,68,6.1NRT,292.96,33.99,D
15.36564,107.7953,309.01,3.09,1.67,2025-09-12,0659,Aqua,MODIS,59,6.1NRT,292.01,30.32,D
15.36385,107.80228,312.04,3.09,1.67,2025-09-12,0659,Aqua,MODIS,69,6.1NRT,291.95,42.12,D
15.25401,108.59862,315.77,2.69,1.57,2025-09-12,0659,Aqua,MODIS,74,6.1NRT,293.8,40.85,D
15.27502,108.86033,314.72,2.56,1.54,2025-09-12,0659,Aqua,MODIS,37,6.1NRT,294.65,23.24,D
15.26147,108.60187,313.95,2.69,1.57,2025-09-12,0659,Aqua,MODIS,67,6.1NRT,293.67,31.33,D
15.25982,108.74925,310.91,2.62,1.55,2025-09-12,0659,Aqua,MODIS,66,6.1NRT,294.1,17.38,D
15.26711,108.86664,314.75,2.56,1.54,2025-09-12,0659,Aqua,MODIS,55,6.1NRT,294.99,25.83,D
15.19292,108.68925,344.63,2.65,1.56,2025-09-12,0659,Aqua,MODIS,93,6.1NRT,293.45,191.36,D
15.13001,108.57915,312.06,2.71,1.58,2025-09-12,0659,Aqua,MODIS,52,6.1NRT,291.31,28.64,D
15.20217,108.79102,313.46,2.61,1.55,2025-09-12,0659,Aqua,MODIS,36,6.1NRT,295.07,20.54,D
17.64094,106.40569,304.82,2.69,1.57,2025-09-12,1329,Terra,MODIS,61,6.1NRT,293.01,16.02,N
12.48589,108.57594,306.31,1.06,1.03,2025-09-13,0737,Aqua,MODIS,49,6.1NRT,278.48,5.68,D
12.54156,108.64471,304.75,1.07,1.03,2025-09-13,0737,Aqua,MODIS,52,6.1NRT,274.61,5.96,D
13.29536,109.02386,315.36,1.12,1.06,2025-09-13,0737,Aqua,MODIS,16,6.1NRT,295.08,7.56,D
14.85443,108.42934,312.08,1.09,1.04,2025-09-13,0737,Aqua,MODIS,70,6.1NRT,285.67,10.01,D
14.86352,108.42767,307.53,1.09,1.04,2025-09-13,0737,Aqua,MODIS,35,6.1NRT,285.65,6.37,D
11.10217,107.30257,312.77,1,1,2025-09-13,0737,Aqua,MODIS,67,6.1NRT,291.55,5.54,D
14.912,108.44099,307.87,1.1,1.04,2025-09-13,0737,Aqua,MODIS,43,6.1NRT,282.64,6.57,D
10.59972,107.3526,304.06,1,1,2025-09-13,0737,Aqua,MODIS,19,6.1NRT,278.73,4.86,D
15.38485,108.26371,302.11,1.09,1.04,2025-09-13,0737,Aqua,MODIS,29,6.1NRT,274.92,5.4,D
15.44591,108.23456,304.8,1.09,1.04,2025-09-13,0737,Aqua,MODIS,42,6.1NRT,278.51,6.62,D
15.49512,108.33253,314.69,1.1,1.05,2025-09-13,0737,Aqua,MODIS,62,6.1NRT,292.63,9.31,D
15.55275,108.34383,313.16,1.1,1.05,2025-09-13,0737,Aqua,MODIS,71,6.1NRT,290.91,7.77,D
15.88199,107.92322,309.36,1.07,1.03,2025-09-13,0737,Aqua,MODIS,43,6.1NRT,291.01,5.61,D
15.85457,107.86475,310.18,1.06,1.03,2025-09-13,0737,Aqua,MODIS,45,6.1NRT,291.65,5.92,D
12.48721,108.58535,310.29,1.06,1.03,2025-09-13,0737,Aqua,MODIS,60,6.1NRT,280.11,8.23,D
16.8232,106.88516,320.47,1.02,1.01,2025-09-13,0739,Aqua,MODIS,74,6.1NRT,295.82,13.95,D
17.11337,106.97266,316.32,1.02,1.01,2025-09-13,0739,Aqua,MODIS,70,6.1NRT,292.87,7.89,D
17.08069,106.80719,312.57,1.01,1.01,2025-09-13,0739,Aqua,MODIS,62,6.1NRT,291.95,5.78,D
17.10363,107.03129,319.15,1.02,1.01,2025-09-13,0739,Aqua,MODIS,54,6.1NRT,293.69,8.93,D
21.73241,105.3681,308.07,1,1,2025-09-13,0739,Aqua,MODIS,61,6.1NRT,283.76,4.87,D
21.6857,105.10721,316.86,1,1,2025-09-13,0739,Aqua,MODIS,75,6.1NRT,293.02,9.36,D
19.6677,105.47171,314.47,1,1,2025-09-13,0739,Aqua,MODIS,66,6.1NRT,297.89,6.44,D
19.3259,105.58481,318.68,1,1,2025-09-13,0739,Aqua,MODIS,72,6.1NRT,300.3,8.39,D
19.32725,105.59402,315.84,1,1,2025-09-13,0739,Aqua,MODIS,63,6.1NRT,299.69,5.83,D
19.22484,105.09728,311.83,1.01,1,2025-09-13,0739,Aqua,MODIS,60,6.1NRT,298.12,5.12,D
19.05196,105.29925,313.88,1,1,2025-09-13,0739,Aqua,MODIS,35,6.1NRT,299.08,4.87,D
19.01614,105.23908,315.64,1,1,2025-09-13,0739,Aqua,MODIS,68,6.1NRT,298.75,6.8,D
18.41106,105.34527,343.42,1,1,2025-09-13,0739,Aqua,MODIS,92,6.1NRT,299.39,44.21,D
18.41242,105.35442,324.65,1,1,2025-09-13,0739,Aqua,MODIS,79,6.1NRT,299.11,17.17,D
18.12331,106.14864,325.34,1,1,2025-09-13,0739,Aqua,MODIS,80,6.1NRT,297.96,16.97,D
17.97814,106.1749,315.91,1,1,2025-09-13,0739,Aqua,MODIS,68,6.1NRT,297.09,7.55,D
17.85939,105.92818,312.99,1,1,2025-09-13,0739,Aqua,MODIS,61,6.1NRT,298.12,5.78,D
17.66078,106.28775,325.58,1,1,2025-09-13,0739,Aqua,MODIS,79,6.1NRT,299.59,16.56,D
17.66211,106.2969,315.5,1,1,2025-09-13,0739,Aqua,MODIS,65,6.1NRT,298.19,6.54,D
17.18125,106.72257,311.02,1.01,1.01,2025-09-13,0739,Aqua,MODIS,43,6.1NRT,292.39,4.23,D
18.21152,106.13364,308.88,1.01,1.01,2025-09-14,0217,Terra,MODIS,64,6.1NRT,280.81,4.76,D
20.51327,105.47559,315.91,1.09,1.04,2025-09-14,0217,Terra,MODIS,72,6.1NRT,295.19,9.25,D
15.07197,108.57861,315.92,1.16,1.07,2025-09-14,0219,Terra,MODIS,53,6.1NRT,286.29,13.05,D
15.57454,108.35925,311.48,1.31,1.13,2025-09-15,0716,Aqua,MODIS,49,6.1NRT,294.79,7.98,D
15.24973,108.82796,319.04,1.24,1.11,2025-09-15,0716,Aqua,MODIS,63,6.1NRT,294.57,11.88,D
15.25332,108.85018,320.3,1.24,1.1,2025-09-15,0716,Aqua,MODIS,70,6.1NRT,294.31,13.2,D
15.20216,108.79565,318.05,1.25,1.11,2025-09-15,0716,Aqua,MODIS,41,6.1NRT,295.21,10.98,D
15.11509,108.56535,322.97,1.29,1.13,2025-09-15,0716,Aqua,MODIS,76,6.1NRT,295.34,20.35,D
15.04787,108.72488,316.13,1.26,1.12,2025-09-15,0716,Aqua,MODIS,61,6.1NRT,291.96,11.98,D
14.84207,108.85931,368.72,1.25,1.11,2025-09-15,0716,Aqua,MODIS,100,6.1NRT,294.62,148.04,D
14.84382,108.87035,345.37,1.25,1.11,2025-09-15,0716,Aqua,MODIS,93,6.1NRT,293.16,65.13,D
14.79874,108.77531,312.31,1.27,1.12,2025-09-15,0716,Aqua,MODIS,47,6.1NRT,291.03,11.61,D
14.67181,109.01604,312.34,1.23,1.1,2025-09-15,0716,Aqua,MODIS,54,6.1NRT,289.67,8.62,D
14.65686,108.98405,313.48,1.24,1.11,2025-09-15,0716,Aqua,MODIS,58,6.1NRT,291.32,10.88,D
14.28116,108.7592,309.51,1.29,1.13,2025-09-15,0716,Aqua,MODIS,30,6.1NRT,290.5,10.76,D
13.31008,109.12093,318.59,1.27,1.12,2025-09-15,0716,Aqua,MODIS,63,6.1NRT,290.89,15.69,D
13.26482,109.15117,319.99,1.26,1.12,2025-09-15,0716,Aqua,MODIS,72,6.1NRT,289.12,16.69,D
11.13667,106.53564,316.03,2.13,1.42,2025-09-15,0716,Aqua,MODIS,55,6.1NRT,290.71,19.91,D
11.09962,106.54207,316.72,2.13,1.42,2025-09-15,0716,Aqua,MODIS,70,6.1NRT,289.18,19.79,D
11.03221,106.29726,321.63,2.23,1.45,2025-09-15,0716,Aqua,MODIS,47,6.1NRT,293.78,23.5,D
11.00666,106.38906,318.9,2.2,1.44,2025-09-15,0716,Aqua,MODIS,60,6.1NRT,294.1,22.44,D
21.85776,105.33785,308.12,1.62,1.25,2025-09-15,0718,Aqua,MODIS,49,6.1NRT,291.14,6.69,D
19.51468,105.21784,309.51,1.84,1.33,2025-09-15,0718,Aqua,MODIS,66,6.1NRT,284.51,13.23,D
19.17756,105.51524,302.12,1.26,1.12,2025-09-15,1348,Terra,MODIS,47,6.1NRT,286.13,4.48,N
16.43435,107.48961,338.48,1.4,1.17,2025-09-16,0158,Terra,MODIS,90,6.1NRT,290.42,58.12,D
16.43108,107.49532,316.44,1.4,1.17,2025-09-16,0158,Terra,MODIS,30,6.1NRT,290.03,13.82,D
18.7531,105.40661,303.08,2.2,1.44,2025-09-16,1427,Terra,MODIS,53,6.1NRT,284.88,12.98,N
18.75216,105.41325,302.87,2.2,1.44,2025-09-16,1427,Terra,MODIS,47,6.1NRT,284.52,11.71,N
20.08019,105.92149,303.23,1.02,1.01,2025-09-16,2004,Aqua,MODIS,54,6.1NRT,291.96,3.66,N
23.07412,105.91218,311.47,1.22,1.1,2025-09-17,0236,Terra,MODIS,63,6.1NRT,292.96,8.63,D
23.07657,105.91872,311.42,1.22,1.1,2025-09-17,0236,Terra,MODIS,40,6.1NRT,292.57,8.24,D
22.27862,106.1278,311.53,1.29,1.13,2025-09-17,0236,Terra,MODIS,66,6.1NRT,291.68,10.77,D
20.92469,106.22523,315.57,1.37,1.16,2025-09-17,0236,Terra,MODIS,59,6.1NRT,292.14,10.46,D
21.10782,105.28846,313.71,1.2,1.09,2025-09-17,0236,Terra,MODIS,42,6.1NRT,295.29,7.16,D
21.02917,106.03059,314.91,1.33,1.14,2025-09-17,0236,Terra,MODIS,50,6.1NRT,293.58,8.27,D
21.2292,106.00392,317.6,1.31,1.14,2025-09-17,0236,Terra,MODIS,66,6.1NRT,294.43,11.57,D
21.42122,105.24847,313.27,1.19,1.08,2025-09-17,0236,Terra,MODIS,66,6.1NRT,295.17,7.5,D
21.55933,105.8719,317.62,1.28,1.12,2025-09-17,0236,Terra,MODIS,54,6.1NRT,295.2,8.76,D
23.07227,105.92373,313.22,1.22,1.1,2025-09-17,0236,Terra,MODIS,67,6.1NRT,292.21,10.88,D
14.08545,109.16914,320.8,1.06,1.03,2025-09-18,0733,Aqua,MODIS,78,6.1NRT,293.59,13.62,D
13.50803,109.25911,327.8,1.06,1.03,2025-09-18,0733,Aqua,MODIS,79,6.1NRT,294.78,21.44,D
13.13214,109.14696,331.4,1.05,1.02,2025-09-18,0733,Aqua,MODIS,84,6.1NRT,293.43,27.36,D
13.13344,109.15616,355.55,1.05,1.02,2025-09-18,0733,Aqua,MODIS,98,6.1NRT,294.26,74.15,D
